id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q886947,President of Kosovo,Q1246,Q1246,,Q86117302,2002-03-04,,,,President of Kosovo
Q116102,Prime Minister of Kosovo,Q1246,Q1246,,,2002-03-04,,,,Prime Minister of Kosovo
Q107601200,"First Deputy Prime Minister for European Integration, Development and Dialogue",Q1246,Q1246,,,,,,,
Q107601071,Second Deputy Prime Minister and Minister of Foreign Affairs and Diaspora,Q1246,Q1246,,,,,,,
Q107601053,Third Deputy Prime Minister for Minority Issues and Human Rights,Q1246,Q1246,,,,,,,
Q107601198,"Minister of the Ministry of Agriculture, Forestry and Rural Development",Q1246,Q1246,,,,,,,
Q107601193,Minister of the Ministry of Communities and Returns,Q1246,Q1246,,,,,,,
Q107601190,"Minister of the Ministry of Culture, Youth and Sports",Q1246,Q1246,,,,,,,
Q107601182,Minister of the Ministry of Defense,Q1246,Q1246,,,,,,,
Q107601175,Minister of the Ministry of Economy,Q1246,Q1246,,,,,,,
Q107601165,"Minister of the Ministry of Education, Science, Technology and Innovation",Q1246,Q1246,,,,,,,
Q107601161,"Minister of the Ministry of Environment, Spatial Planning and Infrastructure",Q1246,Q1246,,,,,,,
Q107601155,"Minister of the Ministry of Finance, Labor and Transfers",Q1246,Q1246,,,,,,,
Q107601147,Minister of the Ministry of Health,Q1246,Q1246,,,,,,,
Q107601128,"Minister of the Ministry of Industry, Entrepreneurship and Trade",Q1246,Q1246,,,,,,,
Q107601116,Minister of the Ministry of Internal Affairs,Q1246,Q1246,,,,,,,
Q107601110,Minister of Justice of Kosovo,Q1246,Q1246,,,,,,,
Q107601105,Minister of the Ministry of Local Government Administration,Q1246,Q1246,,,,,,,
Q107601083,Minister of the Ministry of Regional Development,Q1246,Q1246,,,,,,,
Q112972611,Minister of Security Forces,Q1246,Q1246,,,,,,,
Q5068088,Chairman of the Assembly of Kosovo,Q1246,,,,2001-12-10,,,,Chairman of the Assembly of Kosovo
Q60539020,Commander of Kosovo Security Force,,,,,,,,,Commander of Kosovo Security Force
Q109497119,Governor of the Central Bank of Kosovo,Q1246,,,,,,,,
Q16266430,Mayor of Pristina,,Q25270,,,,,,,Mayor of Pristina
