pageid,title
4774301,Albin Kurti
31975455,Glauk Konjufca
43297113,Albulena Haxhiu
55860911,Emilija Redžepi
61979540,Vjosa Osmani
63906682,Rrahman Rama
64140238,Goran Rakić
67189415,Donika Gërvalla-Schwarz
67327172,Arbërie Nagavci
67327234,Liburn Aliu
68489564,Përparim Rama
70794028,Besnik Bislimi
